category,part_number,description,price,currency,stock,date,fetched_at,source
switch,SWI95159A,ON Semi 100nF SOT-23 Switch,44.0791,USD,35176,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO63849B,Texas Instruments 1k 0603 Diode,0.9823,USD,29849,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES80405E,Texas Instruments 10k TO-220 Resistor,15.45,USD,33685,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO29751G,Panasonic 10uF DIP-8 Diode,64.6228,USD,22851,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES15662D,Infineon 2N3904 SOT-23 Resistor,9.5985,USD,30928,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP31660C,STMicro LM358 SOT-23 Capacitor,41.5085,USD,42161,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN23629E,NXP 100nF 0805 Sensor,38.0313,USD,25420,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN47599E,Vishay 100k 0603 Sensor,36.1316,USD,32526,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS42861B,Panasonic 220uF 0805 Fuse,21.8625,USD,32696,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES10190F,Panasonic LM358 SOIC-8 Resistor,28.4986,USD,15233,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO10078B,ON Semi 100k 0805 Diode,31.127,USD,11681,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON62387C,Murata 2N3904 SOT-23 Connector,8.0685,USD,42492,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS54161D,Texas Instruments 10uF 0805 Fuse,39.3896,USD,26379,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI23625E,STMicro 220uF 0603 Switch,12.4495,USD,15700,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN66661A,Murata 10uF TO-220 Sensor,55.3921,USD,12532,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC96672C,Murata 10k SOIC-8 Ic,21.435,USD,31604,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO95671F,TE Connectivity 100k 0805 Diode,36.6921,USD,27439,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL94864A,TDK 220uF 0805 Relay,16.9249,USD,23693,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS23390H,ON Semi 10k 0805 Fuse,46.6565,USD,2952,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN49414H,STMicro 1N4148 0603 Sensor,18.0892,USD,29552,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY46011D,Texas Instruments 2N3904 SOT-23 Crystal,47.1039,USD,39137,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES58081F,TE Connectivity 100k 0603 Resistor,56.6023,USD,22177,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN30193D,ON Semi 220uF SOT-23 Sensor,23.5857,USD,41822,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY30767B,Texas Instruments 100nF SOT-23 Crystal,12.6692,USD,19076,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON10105D,Infineon 220uF TO-220 Connector,55.593,USD,10042,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO73541D,Samsung 100k 1206 Diode,40.3662,USD,21658,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES81408A,ON Semi 1N4148 QFN-32 Resistor,33.4897,USD,39435,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI20451B,TDK 1N4148 DIP-8 Switch,33.0274,USD,18504,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS72748H,Vishay LM358 SOT-23 Fuse,54.8697,USD,37599,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL36911F,STMicro 1N4148 DIP-8 Relay,57.1203,USD,4389,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA75155D,ON Semi LM358 TO-220 Transistor,34.8613,USD,617,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL88154C,TE Connectivity 2N3904 0805 Relay,58.3458,USD,20016,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES37500A,Murata 1k 0603 Resistor,49.7207,USD,44816,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS35925F,NXP 1k 1206 Fuse,43.9554,USD,12579,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND21377B,Samsung LM358 SOIC-8 Inductor,45.4719,USD,37066,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC15608E,Infineon 10uF TO-220 Ic,32.9855,USD,28842,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO21897E,ON Semi LM358 QFN-32 Diode,14.4555,USD,22466,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI80811B,STMicro 100nF 0805 Switch,53.1873,USD,857,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC17345B,STMicro 100nF 0603 Ic,63.9992,USD,17917,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO31933A,ON Semi 10k 0805 Diode,66.6448,USD,8227,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS66269G,TE Connectivity 100k 0805 Fuse,66.8517,USD,20263,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP42434D,ON Semi 1k DIP-8 Capacitor,20.0202,USD,11821,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS86077H,NXP 220uF 1206 Fuse,3.4686,USD,15076,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO89226A,Vishay 2N3904 0603 Diode,20.7315,USD,2091,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN10531C,TDK 100k DIP-8 Sensor,43.9797,USD,37545,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY94269A,TE Connectivity 220uF 0603 Crystal,27.4464,USD,2269,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY43850E,NXP 10uF SOT-23 Crystal,52.3111,USD,17879,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP48907F,Vishay 100k SOIC-8 Capacitor,25.3773,USD,16881,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI93020B,TDK 100k 1206 Switch,4.7404,USD,27102,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO88622A,NXP LM358 SOT-23 Diode,55.3148,USD,32537,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP86650C,STMicro LM358 SOT-23 Capacitor,34.7367,USD,20498,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN88005E,ON Semi 10k SOT-23 Sensor,6.9038,USD,44792,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP46110E,STMicro 10uF SOT-23 Capacitor,46.6542,USD,22104,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON21797A,ON Semi 220uF SOIC-8 Connector,50.697,USD,777,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY10296H,Infineon 100nF SOT-23 Crystal,32.4594,USD,26239,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY33489C,Panasonic 100k QFN-32 Crystal,55.9226,USD,22150,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON92112B,Murata 1N4148 SOT-23 Connector,7.1991,USD,16395,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS41807F,Infineon 1k SOT-23 Fuse,59.9183,USD,27963,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES71229G,Murata 100nF DIP-8 Resistor,51.3149,USD,17714,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND94252D,Vishay 10uF 1206 Inductor,11.4467,USD,35362,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA35721A,Vishay 220uF 0603 Transistor,36.9087,USD,42134,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI40310D,NXP 10k 1206 Switch,55.4057,USD,17658,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND38591B,Murata 220uF QFN-32 Inductor,49.9465,USD,1437,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC48984D,TDK 10k SOIC-8 Ic,65.3364,USD,12092,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC38543C,TE Connectivity 220uF 0805 Ic,44.2098,USD,23255,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC65796B,Vishay 10uF 1206 Ic,34.9951,USD,23869,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY62052E,Texas Instruments 2N3904 1206 Crystal,37.5022,USD,44405,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND96839G,Vishay 1k SOT-23 Inductor,44.0539,USD,35572,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND70491F,STMicro 1N4148 1206 Inductor,0.4338,USD,1693,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS10841G,TDK 10uF QFN-32 Fuse,19.9539,USD,30324,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED22120A,TE Connectivity 100nF SOIC-8 Led,2.5768,USD,31562,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA89435H,Infineon 1N4148 SOIC-8 Transistor,60.9755,USD,35717,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES14298C,NXP 2N3904 QFN-32 Resistor,19.9854,USD,15048,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS65208D,TE Connectivity 10uF SOT-23 Fuse,22.496,USD,34029,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND45318E,Samsung 100k TO-220 Inductor,32.5471,USD,30662,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES82390B,Panasonic 1N4148 SOT-23 Resistor,12.9895,USD,25196,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP56942H,Panasonic 100nF SOT-23 Capacitor,24.7478,USD,39740,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS56552E,Panasonic 2N3904 DIP-8 Fuse,19.9561,USD,26618,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES21907G,TDK 2N3904 QFN-32 Resistor,16.3366,USD,27297,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED73086E,Panasonic 10k SOIC-8 Led,28.0321,USD,10203,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS91709F,TDK 100k SOT-23 Fuse,39.1062,USD,14216,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS91029C,TDK 100k TO-220 Fuse,47.4811,USD,9054,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND83718H,Samsung 2N3904 0805 Inductor,50.7361,USD,25058,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC98820A,NXP 10uF 0603 Ic,1.8596,USD,20079,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES72662A,NXP 1N4148 TO-220 Resistor,8.4895,USD,25292,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES97676A,TDK 1N4148 SOIC-8 Resistor,45.8992,USD,11508,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY33339G,ON Semi 10uF 0805 Crystal,61.1906,USD,32668,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA62730F,Infineon 1N4148 DIP-8 Transistor,32.1622,USD,1914,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES77109A,Murata 10uF 0603 Resistor,48.0217,USD,15719,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP41461H,Samsung 100nF SOT-23 Capacitor,21.2017,USD,34247,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN50783D,STMicro 10k DIP-8 Sensor,8.4768,USD,43298,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI62845B,TDK 1N4148 DIP-8 Switch,10.3263,USD,18463,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED60281B,Vishay 1k SOT-23 Led,66.8669,USD,9283,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS55331B,NXP 100k TO-220 Fuse,48.6047,USD,37912,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND50095F,Infineon 100k 0603 Inductor,8.347,USD,31597,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS81718G,Murata 1k 0603 Fuse,7.5775,USD,38657,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI12315F,Infineon 220uF 1206 Switch,55.0286,USD,22215,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN69400A,Texas Instruments 100k SOT-23 Sensor,4.5985,USD,15232,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY13733H,Panasonic 1N4148 TO-220 Crystal,16.176,USD,26010,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP94726E,ON Semi 100nF DIP-8 Capacitor,42.2024,USD,2911,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC56642B,TE Connectivity 220uF QFN-32 Ic,0.5457,USD,44654,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI84266E,Samsung 2N3904 QFN-32 Switch,55.1154,USD,19850,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON76487E,ON Semi 100nF SOT-23 Connector,40.2502,USD,28596,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES26907E,NXP 220uF 0805 Resistor,19.753,USD,12360,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC85003B,Texas Instruments 10uF 0603 Ic,26.1619,USD,9848,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY45308F,TE Connectivity LM358 QFN-32 Crystal,60.5705,USD,38666,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES59504E,Samsung 2N3904 DIP-8 Resistor,1.8115,USD,8966,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS40579E,Murata 1N4148 DIP-8 Fuse,35.2687,USD,14437,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC19351C,STMicro 1k SOIC-8 Ic,32.1936,USD,4321,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON78730E,Infineon 100k SOIC-8 Connector,61.6033,USD,18084,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS95078H,Infineon 100nF 1206 Fuse,24.5131,USD,30206,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC31389D,TDK 10uF 0603 Ic,65.9838,USD,1156,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN51385F,TDK 10uF DIP-8 Sensor,7.6442,USD,13623,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA14033D,Vishay LM358 SOIC-8 Transistor,57.3756,USD,42164,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA88189G,Murata 2N3904 TO-220 Transistor,6.5391,USD,41444,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY83276E,STMicro LM358 TO-220 Crystal,66.6792,USD,39460,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND96479A,TE Connectivity 220uF QFN-32 Inductor,21.7162,USD,2716,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI37555C,STMicro 2N3904 SOT-23 Switch,25.0561,USD,18142,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP99084D,Murata 10k 1206 Capacitor,13.6671,USD,39094,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN49989C,TDK LM358 QFN-32 Sensor,26.3804,USD,18220,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND18382A,STMicro 100nF SOT-23 Inductor,54.9572,USD,14998,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP44125F,STMicro 10uF DIP-8 Capacitor,24.5642,USD,19284,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI55829E,Vishay 2N3904 0805 Switch,66.416,USD,20062,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO73525C,ON Semi 220uF SOT-23 Diode,57.8314,USD,44277,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN34725E,Vishay 100k TO-220 Sensor,41.4755,USD,32779,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL33475A,TE Connectivity 1k SOIC-8 Relay,26.667,USD,36659,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL41909C,TDK 1k SOT-23 Relay,12.9517,USD,9009,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES53068D,NXP 100k 0805 Resistor,4.4959,USD,40271,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO97869G,TE Connectivity 1N4148 0603 Diode,29.071,USD,21829,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP86027B,Murata 220uF SOT-23 Capacitor,19.8153,USD,6095,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL55503H,Samsung 100nF SOT-23 Relay,52.3456,USD,33054,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES16809A,Infineon 10k SOIC-8 Resistor,38.59,USD,17906,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA34727A,TE Connectivity 100k QFN-32 Transistor,18.2811,USD,4138,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED56580F,TDK 1N4148 0805 Led,3.6025,USD,7854,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON42805C,ON Semi 100nF 0603 Connector,53.5923,USD,11180,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS10828H,ON Semi 1N4148 SOIC-8 Fuse,46.1876,USD,36054,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS29838C,ON Semi 100nF QFN-32 Fuse,10.2279,USD,7727,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND31629A,TDK 2N3904 0603 Inductor,22.0029,USD,16221,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED18513C,TDK 220uF TO-220 Led,42.1008,USD,15516,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP25628A,Murata LM358 QFN-32 Capacitor,20.2711,USD,2299,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS55694F,Vishay 10k TO-220 Fuse,7.5301,USD,3577,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA27170E,Infineon 220uF SOIC-8 Transistor,14.6104,USD,28176,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP83971G,STMicro LM358 0805 Capacitor,25.0533,USD,6654,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY70889B,STMicro 10k 0603 Crystal,41.5747,USD,25798,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI52966F,Murata 100nF TO-220 Switch,61.1536,USD,5570,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL77278B,NXP 1k 1206 Relay,49.594,USD,38910,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY33633B,TDK 220uF 0603 Crystal,38.507,USD,36445,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI21585F,Murata LM358 0603 Switch,43.9849,USD,20685,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON34792H,Samsung 10k 0805 Connector,31.0505,USD,8197,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI84131F,Infineon 10k DIP-8 Switch,20.8079,USD,12469,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO87226H,Vishay 1k SOIC-8 Diode,0.7656,USD,9136,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY65748H,STMicro LM358 1206 Crystal,62.3791,USD,22928,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN26444B,NXP 2N3904 0603 Sensor,55.3707,USD,31235,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO91485F,Panasonic 100nF 1206 Diode,42.2637,USD,25264,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES77539B,Samsung 1k 1206 Resistor,44.0265,USD,14070,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN62364B,Texas Instruments 100nF 1206 Sensor,9.0536,USD,41450,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC28463G,TE Connectivity 1k 1206 Ic,41.5385,USD,9989,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL36341C,Panasonic LM358 SOIC-8 Relay,59.8616,USD,24240,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON78314E,TE Connectivity 2N3904 QFN-32 Connector,48.893,USD,21100,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY26221E,Murata 10uF 0603 Crystal,47.777,USD,14644,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP92469G,Vishay 100k 1206 Capacitor,53.2354,USD,42888,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS25837D,Murata 100nF SOT-23 Fuse,50.0578,USD,3173,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON69774H,NXP 1k TO-220 Connector,66.7506,USD,42527,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI57769E,Vishay LM358 0603 Switch,18.9691,USD,4444,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON12291B,Murata 220uF SOIC-8 Connector,11.6083,USD,43057,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS41289D,ON Semi 2N3904 0603 Fuse,6.088,USD,123,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON40867H,Murata 10uF SOIC-8 Connector,33.3925,USD,10751,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO91023B,Vishay 1k 0805 Diode,37.5129,USD,16910,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND27211E,TE Connectivity 10k DIP-8 Inductor,65.499,USD,11198,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED90577F,TDK 2N3904 SOIC-8 Led,2.6824,USD,9545,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND63980C,STMicro 10k SOT-23 Inductor,64.9326,USD,834,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON38291C,TE Connectivity 100nF QFN-32 Connector,49.5992,USD,39022,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND33341D,ON Semi 100nF 0805 Inductor,41.6888,USD,4697,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC17474F,Panasonic 100k SOT-23 Ic,36.7577,USD,15183,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS74089G,TDK 220uF 0805 Fuse,31.4379,USD,35649,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA35500C,Panasonic 1k 0603 Transistor,9.9072,USD,40110,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL23392F,Murata 220uF DIP-8 Relay,47.5074,USD,12258,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS57597D,ON Semi 10uF TO-220 Fuse,29.7543,USD,4116,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA23025E,STMicro 10k SOIC-8 Transistor,22.9937,USD,37602,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED53320F,Murata 10uF SOIC-8 Led,18.0984,USD,41795,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
